web-scraper-job-id,web-scraper-order,web-scraper-start-url,機種名,未開封,time-scraped
34964963,1760539904-59,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 128GB ウルトラマリン  （）
型番：MXVE3J/A 
JANコード：4549995525519","105,000円",2025-10-15 23:51:44
34964963,1760539904-60,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 128GB ティール  （）
型番：MXVF3J/A 
JANコード：4549995525564","105,000円",2025-10-15 23:51:44
34964963,1760539904-61,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 128GB ピンク  （）
型番：MXVD3J/A 
JANコード：4549995525465","105,000円",2025-10-15 23:51:44
34964963,1760539904-62,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 128GB ホワイト  （）
型番：MXVC3J/A 
JANコード：4549995525410","105,000円",2025-10-15 23:51:44
34964963,1760539904-63,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 128GB ブラック  （）
型番：MXVA3J/A 
JANコード：4549995525366","105,000円",2025-10-15 23:51:44
34964963,1760539904-64,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 256GB ウルトラマリン  （）
型番：MXVK3J/A 
JANコード：4549995525762","117,000円",2025-10-15 23:51:44
34964963,1760539904-65,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 256GB ティール  （）
型番：MXVL3J/A 
JANコード：4549995525816","117,000円",2025-10-15 23:51:44
34964963,1760539904-66,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 256GB ピンク  （）
型番：MXVJ3J/A 
JANコード：4549995525717","117,000円",2025-10-15 23:51:44
34964963,1760539904-67,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 256GB ホワイト  （）
型番：MXVH3J/A 
JANコード：4549995525663","117,000円",2025-10-15 23:51:44
34964963,1760539904-68,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 256GB ブラック  （）
型番：MXVG3J/A 
JANコード：4549995525618","117,000円",2025-10-15 23:51:44
34964963,1760539904-69,https://iphonekaitori.tokyo/series/iphone/market-price,"iPhone 16 Plus 512GB ウルトラマリン  （）
型番：MXVR3J/A 
JANコード：4549995526011","127,000円",2025-10-15 23:51:44
