web-scraper-job-id,web-scraper-order,web-scraper-start-url,data,data2,time-scraped
34172579,1758341438-11,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17promax 512GB,"¥243,000",2025-09-20 13:10:38
34172579,1758341438-12,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-13,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17promax 1TB,"¥275,000",2025-09-20 13:10:38
34172579,1758341438-14,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-15,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17promax 2TB,"¥335,000",2025-09-20 13:10:38
34172579,1758341438-16,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-17,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-18,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17air 256GB,"¥156,000",2025-09-20 13:10:38
34172579,1758341438-19,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-20,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17air 512GB,"¥190,000",2025-09-20 13:10:38
34172579,1758341438-21,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-22,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17air 1TB,"¥222,000",2025-09-20 13:10:38
34172579,1758341438-23,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-24,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-25,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17 256GB,"¥120,000",2025-09-20 13:10:38
34172579,1758341438-26,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-27,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,17 512GB,"¥150,000",2025-09-20 13:10:38
34172579,1758341438-28,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-29,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-30,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro 128GB,"¥153,000",2025-09-20 13:10:38
34172579,1758341438-31,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-32,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro 256GB,"¥172,500",2025-09-20 13:10:38
34172579,1758341438-33,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-34,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro 512GB,"¥199,500",2025-09-20 13:10:38
34172579,1758341438-35,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-36,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro 1TB,"¥217,500",2025-09-20 13:10:38
34172579,1758341438-37,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-38,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-39,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro Max 256GB,"¥180,500",2025-09-20 13:10:38
34172579,1758341438-40,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-41,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro Max 512GB,"¥209,500",2025-09-20 13:10:38
34172579,1758341438-42,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-43,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Pro Max 1TB,"¥240,500",2025-09-20 13:10:38
34172579,1758341438-44,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-45,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-46,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16 128GB,"¥96,000",2025-09-20 13:10:38
34172579,1758341438-47,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-48,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16 256GB,"¥111,000",2025-09-20 13:10:38
34172579,1758341438-49,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-50,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16 512GB,"¥119,000",2025-09-20 13:10:38
34172579,1758341438-51,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-52,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-53,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Plus 128GB,"¥107,000",2025-09-20 13:10:38
34172579,1758341438-54,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-55,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Plus 256GB,"¥118,000",2025-09-20 13:10:38
34172579,1758341438-56,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-57,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16Plus 512GB,"¥126,000",2025-09-20 13:10:38
34172579,1758341438-58,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-59,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-60,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16e 128GB,,2025-09-20 13:10:38
34172579,1758341438-61,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-62,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16e 256GB,,2025-09-20 13:10:38
34172579,1758341438-63,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-64,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,16e 512GB,,2025-09-20 13:10:38
34172579,1758341438-65,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-66,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-67,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro 128GB,"¥131,000",2025-09-20 13:10:38
34172579,1758341438-68,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-69,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro 256GB,"¥141,000",2025-09-20 13:10:38
34172579,1758341438-70,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-71,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro 512GB,"¥151,000",2025-09-20 13:10:38
34172579,1758341438-72,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-73,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro 1TB,"¥158,000",2025-09-20 13:10:38
34172579,1758341438-74,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-75,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-76,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro Max 256GB,"¥155,000",2025-09-20 13:10:38
34172579,1758341438-77,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-78,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro Max 512GB,"¥167,000",2025-09-20 13:10:38
34172579,1758341438-79,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-80,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,15 Pro Max 1TB,"¥174,000",2025-09-20 13:10:38
34172579,1758341438-81,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
34172579,1758341438-82,https://docs.google.com/spreadsheets/d/e/2PACX-1vTHgVMpH0FnvdAmk2sqEUVkexuuo5oA5XNZTaTbCMGMpy8HSK3TImgQviU99UX-STS4B4IuNrnYG7Sz/pubhtml?gid=1011791912&single=true&range=A1:B152&widget=false&headers=false,,,2025-09-20 13:10:38
